,text,date,real,prediction,probability,correct
750,"WITH ONLY 4% OF THE WORLD'S POPULATION, AMERICA HAS AN UNBELIEVABLE 25% OF THE WORLD'S #COVIDー19 DEATHS! #AMERICAFIRST #NUMBERONE #FOURMOREYEARS",2020-07-03 12:38:22,0,0.0,0.7430269401697513,True
751,PERSON CAMERA WOMAN TV ... WHAT WAS IT AGAIN?,2020-07-23 15:26:36,0,0.0,0.8640163091363467,True
752,I gave a GRATE speech at CPAC! My topic was CROWD SIZE! I have the biggist CROWDS! Millions of Crowds! Crazy Bernie Sanders and democrats NEVER talk about Crowd Size! NEVER! They only talk about policys and issues! Whats wrong with them?! Sad. #SaturdayMorning #BernieInBrooklyn,2019-03-02 18:31:07,0,0.0,0.7396960226742988,True
753,Nobody reads maps better than I do. Just don't surprise me by putting Nigeria in my Teleprompter! #TrumpReadsAMap,2020-08-09 16:45:55,0,0.0,0.9546613217549864,True
754,Hey Stormy… U up? You must of accidently blocked me. I was exposed to Coronavirus by the dumb Brazialian Guy. Melania left for New York because she doesn’t want to be around me… Wanna come over? I have about THREE DAYS until I get the fever and cough. Dont Forget the Magazines!,2020-03-13 14:57:57,0,0.0,0.8247110023304314,True
755,"So Excited we are doing stuff in Syria! There are A LOT of people fighting over there! Americans, Russians, Syrians, ISIS, Iraniens, Mormans, Israleis, Turkeys, Kurds! Nobody knows who I should bomb! And MY bombers have BIG bombs! Some are bigger than planes! There very loud too!",2019-01-14 12:35:38,0,0.0,0.9091716519782881,True
756,Great News!!! Just got out of a Classified breifing! Russia is ALREADY interfering in the 2020 presidential election to reelect ME!! Thank you Putin!!  You are the best!!,2020-02-20 23:00:59,0,0.0,0.755203014584376,True
757,"It's totally unreasonible that nasty Denmark won't sell ME Greenland! I'm the Chosen One! I know more about Real Estate then anyone! If Denmark won't sell ME Greenland, I'll find SOMEONE else to sell me Greenland!! Canada? Ireland? Australia? Are you listening? #ThursdayThoughts",2019-08-22 12:33:38,0,0.0,0.9924661147043925,True
758,Our Coronavirus testing is so much greater (25 million tests) that it makes us look like we have many more cases than countries run by “competent” leaders. I still can’t figure out how we have 25% of the world’s deaths though (with only 4.5% of the population). It’s a mystery!,2020-06-23 00:40:15,0,0.0,0.7946388288244131,True
759,"#COVID19 DEATH TOLL:

Taiwan: 7
New Zealand: 24
South Korea: 346
Austria: 748
Japan: 1,393
Ireland: 1,781
Canada: 9,155
Germany: 9,412

USA: 195,259

It's China's fault that I'm so fucking useless!",2020-09-10 21:59:37,0,0.0,0.9488596084113641,True
760,"The FDA (""Deep State"") has evoked its emergency use authorization for #hydroxychroloquine. According to ""experts"" it doesn't help people with the Carona Germ Flu. If anyone wants to buy 38 million pills cheap, please DM Jared Kushner. If in Saudi Arabia use WhatsApp, as usual.",2020-06-15 19:15:43,0,0.0,0.8986318597340104,True
761,Many people are asking me if I will accept the results of the election. It's much too early to tell. We don't even know if there will be an election.,2020-07-19 18:21:55,0,0.0,0.8335320160955504,True
762,"Why is Twitter Trending topics like #HadEnoughTrump and #RiggerInChief!? Sooooooo unfair. Why are bots & fake accounts being silenced just because they are tweeting 3,000 times an hour from a small office building in Macedonia? V. Putin told me the plan would work again in 2020!",2020-08-20 12:46:43,0,0.0,0.9670154254905912,True
763,I have approved an emergency $765 million loan to Kodak to make some of the necessary ingredients for #Hydroxychloroquine and also to destroy all the negatives Bill Barr found at Jeffrey Epstein's mansion.,2020-07-28 21:40:24,0,0.0,0.6581518659885675,True
764,82% of Americans -  including Nancy Pelosi - think my recent Strokes caused me to have permement brain damage! WRONG! MY doctors - the very BEST doctors - told ME that my strokes did NOT cause ANY brain damage! MY doctors say SOMETHING ELSE caused my brain damage!!!!!,2020-09-02 22:11:28,0,0.0,0.9852478270488214,True
765,WHITE MALE RAGE!,2020-06-14 16:41:59,0,0.0,0.7037482081221661,True
766,"So what if I let 10,000 ISIS prisoners escape in Syria?  Prisoners DON’T HAVE WEAPONS, so they CAN'T attack us!! And when they do attack us, I'll put STRONG economic sanctions on them! Will cost each ISIS fighter MILLIONS! Loser Obama never tryed sanctions! #TuesdayThoughts",2019-10-15 11:19:32,0,0.0,0.9011821161890446,True
767,"People who say YOU HIRED HIM are missing the point! By the time I was desperate enough to hire ""Walrus Warmonger"" John Bolton everyone knew I was a dotard being manipulated by Rocket Man and V. Putin. Bolton only agreed to work with me because he thought I'd let him invade Iran!",2020-06-18 11:50:27,0,0.0,0.8107534149557807,True
768,Collage cheeting scandel is FAKE NEWS! RICH people like me & Jared Kushner didn’t get into the best universitys because we BRIBED our way in! We got in because we payed the secret 5 million dollar special FEE to get in! We NEVER called it a bribe!!#CollegeCheatingScandal,2019-03-13 12:38:10,0,0.0,0.7962605850525775,True
769,"Today's a total dissaster! I KNOW that Dave- MY Secret Service Agent- has been stealing from ME! And the head of the Secret Service is REFUSING to investigate Dave! Today I ordered a box of Captain Crunch (WITH the crunch berrys), & there was NO TOY IN THE BOX! NONE! I hate Dave!",2020-01-03 18:05:42,0,0.0,0.9193048475949992,True
770,JOB OPENING! My friend @TuckerCarlson is looking for a new head writer. Please do not apply if you have a history of making disgusting racist and sexist comments on the Internet! Tucker wants all his disgusting racist and sexist material to be original.,2020-07-12 20:40:23,0,0.0,0.7533424539986752,True
771,Congratulations to the Traitor General Mike Flynn! They said you would never beat the rap after pleading “Guilty” to a complete and utter betrayal of our country and all we hold dear but Bill Barr was able to tear gas “Lady Justice” and make her see things different! LAW & ORDER!,2020-06-24 15:15:55,0,1.0,0.33289167091203986,False
772,A NEW internal poll is out! MY numbers are terriffic!! 100 of my my White House advisors and staff were surveyed... 29 said they DONT think I should be impeached this summer! That’s 41%! That’s the FIRST TIME I got higher then 40%! AND the FIRST time I got a majority!,2019-06-24 22:12:07,0,0.0,0.9147141053142778,True
773,What looks more strong and powerful?,2020-07-12 12:36:50,0,0.0,0.5584727300639025,True
774,DEMON SEMEN!,2020-07-30 08:01:05,0,0.0,0.6135773574737454,True
775,MAKE AMERICA GRIEVE AGAIN!,2020-07-03 01:16:07,0,0.0,0.9279491170515933,True
776,"OMG!! The CURE IS SO OBVIOUS TO ME! I Called the CDC and they couldn't believe it! ""Cure"" begins with the letter ""C""! WHICH IS THE SAME letter USED for Covid-19! The SAME LETTER THATS USED for Coronavirus AND FOR CARROT! PEOPLE NEED TO EAT MORE CARROTS! ""CARROTS"" BEGINS WITH ""C""!",2020-04-09 15:46:50,0,0.0,0.6854255506850674,True
777,Why won't the Corupt Fake News blame Low IQ Rick Perry for my crimes?! Its NOT MY FAULT that I bribed Ukraine to interfere with the 2020 US election! Dumb as a rock Rick Perry made me do it! Rick Perry says stuff and keeps outsmarting me! Treason! #SundayMorning #PerryMadeMeDoIt,2019-10-06 17:11:21,0,0.0,0.9628886883858121,True
778,"My narcissism killed Herman Cain but Nancy Pelosi got her hair done, so #BothSides.",2020-09-03 22:38:42,0,0.0,0.9282035955801552,True
779,"Very good numbers on the economy. My advisors showed me ALL the numbers on PowerPoint! Some of the numbers were 12 and 8 and 3. But one of the numbers was 17!!! Higher then anyone thought posible!! Very colorful numbers too! Blue, Green and GOLD!! I like Numbers! #TuesdayThoughts",2019-07-09 11:28:57,0,0.0,0.9400716851451195,True
780,"Michael Cohen is lying! He says he knows me! Lies! I've never even met him! And I NEVER gave him $130,000 to pay off Stormy! I gave my Michael Cohen two checks for $35,000 and one check for $60,000! DO THE MATH! That doesn't ad up to $130,000!!",2019-02-27 22:56:39,0,0.0,0.9567901032285546,True
781,"IF YOU CAN PROTEST IN PERSON, YOU MIGHT WANT TO BRING SOME HAND SANITIZER IF YOU PLAN ON USING A MAIL DROP BOX FOR YOUR BALLOT IN NOVEMBER!",2020-08-23 12:27:54,0,0.0,0.8827818919049503,True
782,I HAVE KILLED MORE AMERICANS THAN MICHELLE OBAMA GAVE ME CREDIT FOR!,2020-08-21 12:50:07,0,0.0,0.9331772985606824,True
783,"I would have gotten away with calling it a hoax, too, if it wasn't for those pesky dead soldiers!",2020-07-01 13:41:19,0,0.0,0.8507824759331564,True
784,FINALLY! Great NEWS! I've been watching @FoxNews and FakeNews all morning! This is the FIRST Friday that there's been NO early morning arrests of ANYONE in my administration! NONE! Everyone I talk to is VERY EXCITED becuase the only news is about Cory Booker! #FridayThoughts,2019-02-01 13:18:43,0,0.0,0.6060567153749153,True
785,"Did you see my press confrence? I WAS SO GOOD! I made up NEW facts that NO ONE has ever made up before! NOBODY could believe MY new facts!! 
#TrumpPressConference",2020-05-11 21:24:52,0,0.0,0.9591716784527874,True
786,The story by Axios is FAKE NEWS! I NEVER said I want to use a nuclear bomb on a hurricane before it reaches the shoar!! That's a stupid idea! I said I want to use TWENTY nuclear bombs on a hurricane! That would vaporize the hurricane AND serve as a deterrent to other hurricanes!,2019-08-26 22:38:13,0,0.0,0.6577250909750284,True
787,"Everyone is comparing ME to Virginya’s Govenor Ralph Northam! WRONG! BIG Diffrence! When Northam wore KKK clothes, Northam wore it as a joke- for fun! I NEVER wore it for fun! NEVER! KKK hoodies might look comfortible, but there NOT! VERY DIFFICULT TO SEE! & they mess up my hair!",2019-02-03 01:25:44,0,0.0,0.8832763463680477,True
788,"I am Very Pleased to announce a truly Historic Peace Agreement between Israel and the United Arab Emirates, bringing an end to the Zero Day War.",2020-08-13 16:45:44,0,0.0,0.593367947969317,True
789,"Kaleigh McEnany is right! Science won’t stand in the way of reopening schools! Low-IQ ""Scientists"" say parents should be cautious with returning kids to school. Sad! Who do you trust? ME or ""Scientists"" who ONLY care about keeping kids safe? THEY DON'T CARE AT ALL MY RE-ELECTION!",2020-07-16 22:14:05,0,0.0,0.9135847643608431,True
790,"I fired Dr. Bright, the director who ""wanted"" to develop a coronavirus vaccine, because he kept trying to warn ME about the virus in Janurary!!! But because I'm a Genious (and stable) - I already KNEW the virus was a hoax! His warnings were USELESS! Great example of Bad judgment!",2020-05-05 22:50:19,0,0.0,0.8949075947762442,True
791,LAW & PUSSY!,2020-06-11 12:45:31,0,0.0,0.6305720151986226,True
792,Unbeleivable! Sleepy Joe Biden is JUST Iike Obama! He's trying to CALM Americans & bring them together! But Joe is making NO EFFORT to reach out to MY White Supremacist Voters and MY Neo-Nazi voters! These very fine people are now 100% behind ME! This is how you lose an election!,2020-05-29 21:42:00,0,0.0,0.9448694072409359,True
793,"I HAD TO FIRE my assistent Madeleine Westerhout because she revealed that I said I'm no longer attracted to my daughter Tiffany Trump. (Huge weight gain). I love Tifany... but Obviously not as much as Ivanka, since Ivanka is skinny & Totally HOT!! #SaturdayMorning",2019-08-31 15:55:49,0,0.0,0.9566375664478511,True
794,"I’m in Tokyo, JAPAN! So Excited! Can’t wait to see Ninjas! I LOVE Ninjas! I bet Ninjas are EVERYWHERE! I thought I saw one RIGHT NOW as I’m sitting here in MY bathroom! But I didn’t! Because I CANT see them, because they’re ninjas! #SaturdayThoughts #SaturdayMorning",2019-05-25 14:03:43,0,0.0,0.9551233993046084,True
795,"Their are now 100,000 Coronavirus cases in the United States! 100,000! I've checked with my advisors - Very Happy to report the majority of them think 100,000 is BIGGER then 10,000 - But LESS then 1,000,000!! So 100,000 is the PERFECT NUMBER!! A number that NO ONE knew existed!",2020-03-28 00:00:23,0,0.0,0.9607136782518144,True
796,My so-called general says I CAN’T get MY moot full of alligators to stop immigrants! Thats Bullshit! Armys have used Moots around castles & borders for Millions of years!! JUST ASK FINLAND! And MY army doesn’t use alligators?! OMG! The commander in chief of MY Army is an Idiote!,2019-10-02 21:25:06,0,0.0,0.9656899017365369,True
797,"No Shutdown Deel! MY meeting about Boarder Security with Low-IQ Senators Nancy Pelosi & Chuck Schumer was a COMPLETE WASTE of time! Dumb Democrats kept insisting the USA boarders only two countrys! WRONG! The USA boarders THREE countrys! Mexico, Canada and Ontario! Unbelieveable!",2019-01-02 22:28:36,0,0.0,0.8225236982155957,True
798,"I love all my #MAGA boaters, except the ones whose boats sink or catch fire. Keep those fucking losers away from me. I prefer poorly educateds who don't sink!",2020-09-05 21:48:25,0,0.0,0.9805253476713579,True
799,"Every day MY doctors who are worried about my dementia ask me how I'm doing. Then every day I tell them MY words: 
""Person. Man. Woman. Camera. TV!""
NO ONE ELSE IS ABLE TO SAY THOSE 7 WORDS! ANGELA MERKEL CAN'T! NEITHER CAN TAYLOR SWIFT! ONLY ME!! #CognitiveTest #ThursdayThoughts",2020-07-23 12:33:19,0,0.0,0.9984312527208474,True
800,"Thank you, brave #GymJordan! 

Dr. Richard Strauss - rapes and abuses hundreds of students as @Jim_Jordan looks on - CANCELED

Roy Moore - endorsed by Jim Jordan after being banned from the mall for harassing teens - CANCELED 

If the mob wins, Gym gets voted out in November!",2020-07-20 21:12:02,0,0.0,0.5185325087244327,True
801,It's on days like these when I really miss Michael Cohen. He was really good at scheduling. #NationalBookLoversDay,2020-08-09 16:54:14,0,0.0,0.6028671910691745,True
802,500 Syrian ISIS terrorists armed with tanks and helicopters and knives and rocks tryed to fight there way into Texas! But two of MY Border Patrol Agents scared them away with Tear Gas! Thats just one of MY made-up stories I’ll tell tonight! #TuesdayThoughts #BoycottTrumpPrimeTime,2019-01-08 22:24:58,0,0.0,0.928349463752924,True
803,"Unlike Low-IQ democrats, I believe in words. I have the BEST words! I have a LOT of words! I have SO MANY words that I don’t even know them! Democrats are VERY jellous of my words! They don’t use words. Just ASK THEM! They’ll tell you! #SaturdayThoughts #SaturdayMorning",2019-03-30 16:04:51,0,0.0,0.9539835447966762,True
804,"I will be solving the problem of “Unwanted Pregnancies” with a new Executive Order banning pregnancy tests for people who don’t want a baby right now. By eliminating the testing we will reduce pregnancies and can all get back to our regular “business.” You’re welcome, America!",2020-06-21 16:55:55,0,1.0,0.49475053367983746,False
805,Kinky Matt Gaetz says he’s really enjoying Parler tonight.,2020-07-20 06:36:59,0,0.0,0.876514897482816,True
806,VERY ANGRY! Totally imcompetent Attorney General William Barr CAN'T stop the leaks of the Mueller report! THAT'S HIS ONLY JOB! Loser Barr PROMISED ME he could keep MY crimes SECRET!!! #SundayThoughts #SundayMorning,2019-04-07 16:45:04,0,0.0,0.9929968134269807,True
807,Totally UNFAIR that Sleapy Joe Biden picked Senator Kamala Harris as his running mate! Kamala Harris is smart which gives her an UNFAIR ADVANTAGE win she debates Mike Pence! Just talked to Pence and he is VERY upset! #BidenHarris2020 #VPPick,2020-08-11 20:38:10,0,1.0,0.43148891447516413,False
808,V. Putin has issued a very strong and very powerful denial that he ever put a bounty on heads of US troops in Afghanistan and My Administration--96% Honesty Rating based on new Puldoutamyass Poll--says I knew nothing about it! Case closed!!! V. Putin and I would never lie to you!,2020-06-28 09:49:07,0,0.0,0.7854936095548588,True
809,"#TrumpHatesVets and #TrumpHatesOurVeterans just keep on trending and no loser service member or sucker veteran will ever vote for me again, but Osama Bin Laden's QAnon niece has endorsed me, so #BothSides!",2020-09-05 19:15:56,0,0.0,0.9520138888033663,True
810,SCRATCH MY NAME ON YOUR ARM WITH A FOUNTAIN PEN!,2020-06-20 21:32:54,0,0.0,0.8323311021696274,True
811,"So disgusting to watch Twitter’s so-called “Trending”, where sooo many trends are about me, and never a good one. Why are people calling me #TrumpleThinSkin and saying #ThePresidentIsACrybaby. Really ridiculous, illegal, and so hurtful it’s going to make me cry like 👶 again!",2020-07-28 07:42:42,0,0.0,0.9918468023072731,True
812,"EVERY time MY motercade goes anywhere, I see Hundreds of Democrat protestors. Yelling at ME! Sad! But MANY of these protestors are MILFs! Very attractive! Very Hot! Why don't Republicans have Any MILFs?? I asked Melania. She didn't know. She just stared at me... 
#MondayThoughts",2019-10-14 11:39:27,0,0.0,0.9771317228462589,True
813,"Just had lunch with Low-IQ VP Pence. I asked him for advice about who's hotter - My daughter Tiffany or Ivanka? He said ""both were fine young ladys."" DUM ANSWER! EVERYONE knows Ivanka is much hotter! Great BODY, Long LEGS and VERY Sexy! Tiffany - NOT! I would NEVER date Tiffany!",2019-04-29 22:17:05,0,0.0,0.925278073538612,True
814,I’m old enough to remember when reality TV producers didn’t care how racist you were. Jimmy Fallon would play with your hair. Lorne Michaels would even let you host SNL. #PumpRules,2020-06-09 21:30:52,0,0.0,0.907800865312855,True
815,"Roger Stone knows exactly what it will take for me to win in 2020. If the Post Office is somehow still operational, I must cancel the election and make sure the votes cannot be counted!",2020-09-13 09:50:08,0,0.0,0.8365652585894888,True
816,VERY ANGRY!! Just left Kim Jung Uns hotel room! We are sooo done! HE went to the bathroom. Then I rolled over & looked at his phone! He’s been TEXTING Putin! PUTIN!! With selfies! Kim said there Just Friends! Bullshit! Not with THOSE pics! Feel so used!!NEED ice cream! #TrumpFail,2019-02-28 12:24:33,0,0.0,0.9251193976765719,True
817,I WOULD PISS ON MY EMMY BUT I NEVER WON ONE!,2020-09-17 10:03:58,0,0.0,0.9266200712672468,True
818,I KNOW I'm rite! Windmills CAUSE Cancer!! I'm SMART! MY uncle went to MIT! ANYTHING that makes wind causes cancer! Windmills! Ceiling Fans! Helicopters! Thats why I wear MY Aluminum HAT when I'm in MY Helicopter! You CAN'T get cancer when you wear aluminum!! #WindmillsCauseCancer,2019-04-04 22:15:43,0,0.0,0.9807144614835522,True
819,Terrable news! A judge ordered my acounting firm to hand over MY tax records to congress! MY tax returns will show I lose BILLIONS of dollars every year! NOT TRUE! My tax returns are FULL of lies!! I REALLY AM RICH!! I HAVE TO to lie on my tax returns to defraud the government!,2019-05-20 21:28:56,0,0.0,0.8983497512101043,True
820,RIGGED 2020 ELECTION: MILLIONS OF MAIL-IN BALLOTS WILL BE FILLED OUT BY VOTERS WHO SUPPORT JOE BIDEN INSTEAD OF ME. V. PUTIN WILL NOT BE ABLE TO HACK THEM. ALLOWING VOTERS TO DECIDE THIS ELECTION WILL BE THE SCANDAL OF OUR TIMES!,2020-06-22 12:10:59,0,1.0,0.4450288818519672,False
821,96% Approval Rating in the Demon Seed Party. 50% of my supporters now have Alien DNA. Millions going hungry and losing benefits. All thanks to me!,2020-08-03 12:29:46,0,0.0,0.8476655303948133,True
822,I got a great letter from North Korea's Kim Jung Un! Printed on VERY expensive paper! It smelled like Strawberrys! STRAWBERRYS! How did Kim know I LOVE strawberrys?! So-called North Korea experts say Kim is playing me! Wrong! There just jealous! Kim LOVES ME! #FridayFeeling,2019-01-04 12:41:00,0,0.0,0.9820024700563884,True
823,"Unbelievable! Canadiens are celebrating ""Canada Day"" today - July 1! Very typical of LIBERAL Canadiens who created ANOTHER holiday because they REFUSE to celebrate Independence Day on July 4! Very unpatriotic!!! Congress should investigate! #CanadaDay",2020-07-01 21:14:20,0,0.0,0.6464537975994997,True
824,"The MOST Powerful & Strongest leaders in the world are here at the G-20 summitt in Japan! They keep talking about boring stuff! Makes no sense! During our lunch buffet, I ran Faster then ANYONE & was the FIRST one to get food! I got ice cream-5 scoops! And the best choclate cake!",2019-06-28 11:31:38,0,0.0,0.8899375058076321,True
825,I’m ANGRY!! Doctors are WRONG! I'm NOT hallucenating! Every night the actor Morgan Freeman floats into MY Bedroom & Pees on MY mattress! I have PROOF! My bed is WET Every morning! AND ITS NOT JUST ME! Don Jr says @SarahKSilverman does the SAME THING to his bed! #WednesdayThoughts,2019-03-06 12:05:01,0,0.0,0.9761111214099841,True
826,Non Disclosure Agreement Signed Upfront #SexDoneRightIn5Words,2020-06-20 11:08:18,0,0.0,0.6726675300926053,True
827,Very unfair of #TheBachelor to announce a black male lead! Ratings for that finale will be YUGE among Suburban Women. Many people are saying they could even be Obama-Inauguration level!,2020-06-12 13:54:29,0,0.0,0.8431375887666457,True
828,I have NO RESPECT for John McCain! He volunteered for the military! VOLUNTEERED! Who does that? I DIDN'T! I'M TO SMART! They tried to FORCE ME to join the army! So I PAID a doctor to give ME a Fake disability! SMART! BTW I just went to Vietnam! So I'm A VET TOO! #ThursdayThoughts,2019-03-21 11:11:12,0,0.0,0.9311210156291806,True
829,"So proud of Jim ""Psycho Killer"" Jordan! Gym is back from my #TulsaDeathRally where he soaked up the ""germs"" of my mask-free #MAGA crowd. Now he's sitting next to Jerry Nadler, again without a mask, knowing full well that Nadler's wife has pancreatic cancer. #SuperSpreader",2020-06-24 20:32:28,0,0.0,0.911580300095888,True
830,Self-centered Fedral employees keep WHINING about not getting paid during MY shutdown! What about ME? I'm THE ONE whos suffering! Fake news WON'T EVEN REPORT that my LAZY unpaid White House servants are working SLOWER! Today I had wait 20 MINUTES for my Big Macs to be microwaved!,2019-01-20 23:15:45,0,0.0,0.965798813728691,True
831,"Congratulations to my good friend Ye, aka Mr. Kim Kardashian! Candace Owens called me with the exciting news. Many people are saying #TrumpIsLosing but they are just economists and funeral directors. The winning is non-stop for just ye & me! Make America a Banana Republic Again!",2020-06-26 14:12:40,0,0.0,0.9723955464054284,True
832,"I DON'T CARE if White people, Blacks, Hispanics, Asians, old people, young people & smart people don't like me! I DON'T CARE if Stormy, Melenia, & her son don't like ME! MANY people DO like ME! Including racists! Putin! Kim Jong Un! And Ivanka (who is VERY hot)! #NobodyLikesTrump",2020-07-29 22:38:18,0,0.0,0.9967106053325026,True
833,OMG!!! My daughter Ivanka looks soooooo hot!!! Very low cut blouse!!!! Wow!!!,2020-08-28 02:09:35,0,0.0,0.8551106303801687,True
834,"I did it! I DID IT!! NO ONE thought I could do it! After MY CoronaVirus briefing, everyone on my staff congratualted ME!! This was the FIRST time since April that I DIDN'T tell Americans to inject bleach!! Even the reporters noticed! I did it!! #TrumpPresser #TrumpPressConference",2020-07-21 22:36:29,0,0.0,0.9934017079904014,True
835,"""You can text the eggplants if you keep on the underpants!"" Alan Dershowitz",2020-06-23 16:30:56,0,0.0,0.8043478182928225,True
836,Very MAD at Japenese Prime Minister Shinzo Abe! Thought he was MY friend! He's NOT!! He refused - REFUSED - to play my Candy Land game with ME! I'm REALLY good at it! Better then everyone! I ALWAYS reach the Candy Castle before anyone! I HATE ABE! #SundayThoughts #SundayMorning,2019-05-26 13:20:03,0,0.0,0.9318686855288001,True
837,"Sleapy Joe Biden says I'm a Racist! WRONG! I like ALL white people! AND I like all Caucasians! And I LOVE Nordic people! Especially girls from Sweden, Finland & Nordway! VERY HOT!!! Also - I once hired a token redhead (WITH FRECKLES!)- to work at Mar-a-Lago! PROOF I'M NOT RACIST!",2020-07-22 21:50:29,0,0.0,0.814322343977401,True
838,"NOBODY DEFENDS PEDOPHILES BETTER THAN @JIM_JORDAN! THANK YOU, GYM, FOR ALWAYS HAVING MY BACK, TOO!",2020-07-22 15:05:03,0,1.0,0.49833313964752324,False
839,"Fakenews is lyeing! My PERSONNAL relationship with Kim Jong Un of North Korea is Excellent, if not Outstanding! EVERY day I text him a VERY hot selfie of me! A pic of ME at my desk. On the golf course. In bed. In the bathroom. I know one day he WILL text me back! #SaturdayMorning",2019-04-13 16:43:44,0,0.0,0.9860759198916453,True
840,"Winds in California causeing HUGE fires! Lazy Californians do a terrible job of Wind Management! They do NOTHING to stop the wind! (which causes cancer btw). Now fires are spreading to other states like Texas & Vermont! If I was President, this would NEVER happen! #SundayThoughts",2019-11-03 15:30:37,0,0.0,0.8017291763176265,True
841,"I did it! Obama couldn’t do! MY Shutdown - the TRUMP SHUTDOWN - is the longest ever in US History! I’m REALLY GOOD at shutdowns! I shut down the USA! I shutdown Trade! I shutdown Trump Universaty and Trump Airlines and Trump Casinos and Trump Stakes and Trump....
#SaturdayMorning",2019-01-12 17:34:18,0,0.0,0.7737959046598466,True
842,Terrific news! Heat kills coronavirus! Ultraviolent light kills coronavirus! So MY idea is to use MY new Space Force to round up coronavirus patients and send them to the sun for 2 or 3 days! That will KILL the virus! Thank you @FoxNews for already STRONGLY supporting MY idea!,2020-04-23 23:44:14,0,0.0,0.8235577048389126,True
843,SCIENCE DOESN'T KNOW EVERYTHING. THAT'S WHY I'LL BE USING GUESSWORK TO PLAN MY MISSION TO MARS!,2020-09-14 21:23:39,0,0.0,0.9520963240788333,True
844,"Totally dishonist Democratic Senator Chuck Schumer LYED to ME!! When you push a pen through one Ear, It DOES NOT come out the other Ear! Not even a little! It DOESN'T work with a pencil either! Even after I sharpened it!!",2019-02-22 22:39:58,0,0.0,0.8338598629250334,True
845,My shutdown will last weaks! But the Shutdown ISN'T MY fault! Radio hosts Rush Limbaugh & Ann Coulter MADE ME shut down the government! Now Rush & Coulter WON'T LET ME end the shutdown without there permission! Why won't Democrats stand up to Rush & Coulter? Very week leadership!,2018-12-30 21:39:08,0,0.0,0.951572886238065,True
846,"Cases, Cases, Cases! If we didn’t test so much and so much later than other countries, we would have very few cases. The virus, or ""germ"" as some call it, is completely invisible. If we didn't test at all, we could tell you your grandma died of ""pneumonia."" Sounds nicer! Amirite?",2020-07-05 10:42:18,0,0.0,0.7597790683440375,True
847,"The great people of Russia (& Putin), chose ME to be President of the USA in 2016. Their was No Collusion! I didn't even know Russia existed in 2016!!! But now - Russia, if your listening, I hope you'll make ME President again! I Promise to be VERY GOOD to you! #TrumpResignNow",2019-05-30 21:10:21,0,0.0,0.9509097295067875,True
848,Just left a meeting with MY lawyers! I wore a red tie! They said when this new evidence comes out --- I'll be impeached! Something about mental instability! NO!!! I CAN'T be impeached! I should be Worshipped! I'm the CHOSEN one!! The King of Kings! I;M STABLE!!! #SaturdayThoughts,2019-10-12 13:16:35,0,0.0,0.9544452688120804,True
849,Woman. Woman. Man. Camera. Pee-Pee.,2020-09-06 14:37:31,0,0.0,0.739554345084871,True
850,LIBERATE AMERICA! Whoever is in charge of the Fedral goverment is doing a TERRIBLE job!!!,2020-04-17 17:07:33,0,0.0,0.8587005083646918,True
851,FAKE PRESIDENT IS THE ENEMY OF THE PEOPLE!,2020-08-03 12:53:42,0,1.0,0.10581808298708806,False
852,"They told ME if I'm good, I get to go to the Childrens Reception! TODAY! At 12:30! In the Blue Room! In the White House!! There going to have games! And Balloons! And Cake! The BEST CAKE! Choclit!!! 
#SundayMorning #SundayThoughts",2019-12-08 16:51:04,0,0.0,0.8391220333787823,True
853,Quien es Michael Cohen?,2020-09-06 05:01:59,0,0.0,0.6889762633625013,True
854,"Sorry to inform the Do Nothing Democrats, but I am getting VERY GOOD internal Polling Numbers. Just like 2016, the @nytimes Polls are Fake! The @FoxNews Polls are a JOKE! The @ProjectLincoln people are TOTAL FUCKWADS! Also, I will have new nickname for ""Sleepy Joe"" VERY SOON!",2020-06-29 14:55:58,0,1.0,0.03847688245670766,False
855,Great news! Just got the oficial word from the Russian ambassadore! Vladimir Putin will endorse ME for the 2020 election!! Putin says he’ll spend over one BILLION dollars to put ME back in office! AND he’s already “adjusting” the software on American voting machines! #PutinsGOP,2019-05-09 12:37:40,0,0.0,0.9264793647500467,True
856,"HORRIBLE meating with Nancy Pelosi & Chuck Schumer! THEY WERE VERY VERY MEAN TO ME! After they said ""Hello Mr. President,"" I asked ""Where are MY presents?!"" THEY DIDN'T BRING ME ANY! NONE! SO I YELLED AT THEM FOR 5 MINUTES! THEN I THREW A CHAIR! AND I LEFT THE ROOM! #TrumpTantrum",2019-05-22 23:06:37,0,0.0,0.8993714797936364,True
857,"VERY ANGRY!! I'm in Davos, Switzerland. Staying at a 5-star hotel. I rented 5 movies. Every movie was IN GERMAN! EVERY SCENE!! German! How the hell am I supposed to watch Porn when all they do is yell and scream in German?! What are they saying?! HOURS WASTED! #WednesdayThoughts",2020-01-22 12:35:23,0,0.0,0.8721109409145124,True
858,"It hapened again!! A Stupid little 3 year-old kid visiting the White House asked ME why I'm orange! I'm NOT orange! I'm NOT ORANGE! I'M NOT! I'm tan! The best Tan! Because of GOOD JEANS! I told the kid he was an idiot and vary stupid! He cried. GOD, I hate kids!!",2019-02-08 22:54:21,0,0.0,0.9429271728148385,True
859,Many people are saying the Second World War was over before it even began.,2020-08-11 09:17:17,0,0.0,0.931859981046147,True
